data,id,nazwa,ogolem,liczba_zgonow,liczba_wyleczonych,osoby_z_kwarantanny_po_powrocie_z_zagranicy,osoby_z_kwarantanny_po_kontakcie_z_osoba_zakazona,zachorowania_poprzez_kontakt_w_szpitalu_lub_przychodni,zachorowania_w_dps,zachorowania_w_zol,zaklady_pracy,szkoly,uczelnie,akademiki,wesela,puby_kawiarnie_restauracje_kluby,transport_publiczny,inne_przypadki_zachorowan
2020-08-16,11,nowotarski,285,1,30,2,139,27,0,0,NA,NA,NA,NA,NA,NA,NA,117
2020-08-16,12,olkuski,35,0,15,3,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,25
2020-08-16,13,oświęcimski,305,6,115,2,154,15,0,0,NA,NA,NA,NA,NA,NA,NA,134
2020-08-16,14,proszowicki,24,2,12,0,4,7,2,0,NA,NA,NA,NA,NA,NA,NA,11
2020-08-16,15,suski,243,2,198,0,149,2,0,0,NA,NA,NA,NA,NA,NA,NA,92
2020-08-16,16,tarnowski,208,5,110,6,105,3,56,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-16,17,tatrzański,194,1,19,2,130,6,0,0,NA,NA,NA,NA,NA,NA,NA,56
2020-08-16,18,wadowicki,194,4,57,0,143,5,0,0,NA,NA,NA,NA,NA,NA,NA,46
2020-08-16,19,wielicki,213,5,127,1,183,9,0,0,NA,NA,NA,NA,NA,NA,NA,20
2020-08-16,20,m. Kraków,951,21,338,27,227,111,0,0,NA,NA,NA,NA,NA,NA,NA,586
2020-08-16,21,m. Nowy Sącz,318,7,67,3,314,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-16,22,m. Tarnów,53,0,16,8,16,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-17,1,bocheński,397,24,161,3,96,13,240,0,NA,NA,NA,NA,NA,NA,NA,45
2020-08-17,2,brzeski,98,2,68,3,16,49,0,2,NA,NA,NA,NA,NA,NA,NA,28
2020-08-17,3,chrzanowski,55,0,36,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2020-08-17,4,dąbrowski,34,0,17,2,31,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-17,5,gorlicki,96,1,17,2,67,5,0,0,NA,NA,NA,NA,NA,NA,NA,22
2020-08-17,6,krakowski,186,3,90,4,71,20,0,0,NA,NA,NA,NA,NA,NA,NA,91
2020-08-17,7,limanowski,355,7,153,0,238,25,0,0,NA,NA,NA,NA,NA,NA,NA,92
2020-08-17,8,miechowski,23,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,11
2020-08-17,9,myślenicki,234,0,175,0,129,20,0,0,NA,NA,NA,NA,NA,NA,NA,85
2020-08-17,10,nowosądecki,1006,6,257,7,999,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-17,11,nowotarski,286,3,30,2,140,27,0,0,NA,NA,NA,NA,NA,NA,NA,117
2020-08-17,12,olkuski,35,0,15,3,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,25
2020-08-17,13,oświęcimski,306,6,115,2,155,15,0,0,NA,NA,NA,NA,NA,NA,NA,134
2020-08-17,14,proszowicki,25,2,12,NA,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,12
2020-08-17,15,suski,243,2,199,0,149,2,0,0,NA,NA,NA,NA,NA,NA,NA,92
2020-08-17,16,tarnowski,208,5,110,6,105,3,56,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-17,17,tatrzański,198,1,33,2,133,7,0,0,NA,NA,NA,NA,NA,NA,NA,56
2020-08-17,18,wadowicki,195,4,58,0,144,5,0,0,NA,NA,NA,NA,NA,NA,NA,46
2020-08-17,19,wielicki,213,5,127,1,183,9,0,0,NA,NA,NA,NA,NA,NA,NA,20
2020-08-17,20,m. Kraków,997,22,339,28,237,111,0,0,NA,NA,NA,NA,NA,NA,NA,621
2020-08-17,21,m. Nowy Sącz,325,7,67,3,321,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-17,22,m. Tarnów,53,0,16,8,16,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-18,1,bocheński,397,24,165,3,96,13,240,0,NA,NA,NA,NA,NA,NA,NA,45
2020-08-18,2,brzeski,100,2,68,3,17,49,0,2,NA,NA,NA,NA,NA,NA,NA,29
2020-08-18,3,chrzanowski,55,0,37,1,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,28
2020-08-18,4,dąbrowski,34,0,17,2,31,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-18,5,gorlicki,96,1,18,2,67,5,0,0,NA,NA,NA,NA,NA,NA,NA,22
2020-08-18,6,krakowski,194,3,90,4,72,21,0,0,NA,NA,NA,NA,NA,NA,NA,97
2020-08-18,7,limanowski,361,7,156,0,238,25,0,0,NA,NA,NA,NA,NA,NA,NA,98
2020-08-18,8,miechowski,23,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,11
2020-08-18,9,myślenicki,240,0,179,0,130,20,0,0,NA,NA,NA,NA,NA,NA,NA,90
2020-08-18,10,nowosądecki,1018,6,257,7,1011,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-18,11,nowotarski,313,3,33,2,151,30,0,0,NA,NA,NA,NA,NA,NA,NA,130
2020-08-18,12,olkuski,36,0,16,3,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-18,13,oświęcimski,304,6,119,2,155,15,0,0,NA,NA,NA,NA,NA,NA,NA,132
2020-08-18,14,proszowicki,26,2,12,0,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,12
2020-08-18,15,suski,246,2,199,0,149,2,0,0,NA,NA,NA,NA,NA,NA,NA,95
2020-08-18,16,tarnowski,214,5,111,6,111,3,56,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-18,17,tatrzański,208,1,44,2,143,7,0,0,NA,NA,NA,NA,NA,NA,NA,56
2020-08-18,18,wadowicki,195,4,64,0,144,5,0,0,NA,NA,NA,NA,NA,NA,NA,46
2020-08-18,19,wielicki,221,5,127,1,191,9,0,0,NA,NA,NA,NA,NA,NA,NA,20
2020-08-18,20,m. Kraków,1033,22,345,28,245,111,0,0,NA,NA,NA,NA,NA,NA,NA,649
2020-08-18,21,m. Nowy Sącz,331,7,67,3,327,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-18,22,m. Tarnów,53,0,17,8,16,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-19,1,bocheński,398,24,168,3,96,13,240,0,NA,NA,NA,NA,NA,NA,NA,46
2020-08-19,2,brzeski,102,2,68,3,17,49,0,2,NA,NA,NA,NA,NA,NA,NA,31
2020-08-19,3,chrzanowski,56,0,41,1,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,29
2020-08-19,4,dąbrowski,34,0,17,2,31,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-19,5,gorlicki,101,2,18,2,69,5,0,0,NA,NA,NA,NA,NA,NA,NA,25
2020-08-19,6,krakowski,200,3,90,4,73,21,0,0,NA,NA,NA,NA,NA,NA,NA,102
2020-08-19,7,limanowski,367,7,158,0,238,25,0,0,NA,NA,NA,NA,NA,NA,NA,104
2020-08-19,8,miechowski,23,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,11
2020-08-19,9,myślenicki,240,0,182,0,130,20,0,0,NA,NA,NA,NA,NA,NA,NA,90
2020-08-19,10,nowosądecki,1038,6,266,7,1031,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-19,11,nowotarski,339,3,41,2,167,34,0,0,NA,NA,NA,NA,NA,NA,NA,136
2020-08-19,12,olkuski,36,0,16,3,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-19,13,oświęcimski,306,6,123,2,157,15,0,0,NA,NA,NA,NA,NA,NA,NA,132
2020-08-19,14,proszowicki,26,2,12,0,5,7,2,0,NA,NA,NA,NA,NA,NA,NA,12
2020-08-19,15,suski,246,2,202,0,149,2,0,0,NA,NA,NA,NA,NA,NA,NA,95
2020-08-19,16,tarnowski,223,5,111,6,116,3,56,0,NA,NA,NA,NA,NA,NA,NA,42
2020-08-19,17,tatrzański,220,2,44,2,152,7,0,0,NA,NA,NA,NA,NA,NA,NA,59
2020-08-19,18,wadowicki,196,4,78,0,144,5,0,0,NA,NA,NA,NA,NA,NA,NA,47
2020-08-19,19,wielicki,224,5,127,1,192,9,0,0,NA,NA,NA,NA,NA,NA,NA,22
2020-08-19,20,m. Kraków,1070,22,351,28,252,111,0,0,NA,NA,NA,NA,NA,NA,NA,679
2020-08-19,21,m. Nowy Sącz,338,7,67,3,334,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-19,22,m. Tarnów,55,0,17,8,17,3,0,0,NA,NA,NA,NA,NA,NA,NA,27
2020-08-20,1,bocheński,412,24,172,3,106,13,240,0,NA,NA,NA,NA,NA,NA,NA,50
2020-08-20,2,brzeski,108,2,68,3,19,49,0,2,NA,NA,NA,NA,NA,NA,NA,35
2020-08-20,3,chrzanowski,59,0,41,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-08-20,4,dąbrowski,35,0,18,2,32,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-20,5,gorlicki,101,2,18,2,69,5,0,0,NA,NA,NA,NA,NA,NA,NA,25
2020-08-20,6,krakowski,210,3,93,4,77,21,0,0,NA,NA,NA,NA,NA,NA,NA,108
2020-08-20,7,limanowski,374,7,158,0,239,25,0,0,NA,NA,NA,NA,NA,NA,NA,110
2020-08-20,8,miechowski,23,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,11
2020-08-20,9,myślenicki,243,0,186,0,130,20,0,0,NA,NA,NA,NA,NA,NA,NA,93
2020-08-20,10,nowosądecki,1048,6,272,7,1041,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-20,11,nowotarski,365,3,46,2,189,36,0,0,NA,NA,NA,NA,NA,NA,NA,138
2020-08-20,12,olkuski,39,0,16,3,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,28
2020-08-20,13,oświęcimski,315,6,131,2,161,15,0,0,NA,NA,NA,NA,NA,NA,NA,137
2020-08-20,14,proszowicki,26,2,12,NA,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,12
2020-08-20,15,suski,247,2,203,0,149,2,0,0,NA,NA,NA,NA,NA,NA,NA,96
2020-08-20,16,tarnowski,228,6,111,6,125,3,56,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-20,17,tatrzański,221,2,57,2,152,7,0,0,NA,NA,NA,NA,NA,NA,NA,60
2020-08-20,18,wadowicki,197,4,88,0,145,5,0,0,NA,NA,NA,NA,NA,NA,NA,47
2020-08-20,19,wielicki,229,5,129,1,194,9,0,0,NA,NA,NA,NA,NA,NA,NA,25
2020-08-20,20,m. Kraków,1111,22,370,28,256,112,0,0,NA,NA,NA,NA,NA,NA,NA,715
2020-08-20,21,m. Nowy Sącz,343,7,68,3,339,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-20,22,m. Tarnów,55,0,17,8,18,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-23,1,bocheński,420,27,193,3,113,13,240,0,NA,NA,NA,NA,NA,NA,NA,51
2020-08-23,2,brzeski,114,2,68,3,21,49,0,2,NA,NA,NA,NA,NA,NA,NA,39
2020-08-23,3,chrzanowski,62,0,47,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2020-08-23,4,dąbrowski,35,0,18,2,32,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-23,5,gorlicki,107,2,19,2,72,5,0,0,NA,NA,NA,NA,NA,NA,NA,28
2020-08-23,6,krakowski,236,3,100,4,81,22,0,0,NA,NA,NA,NA,NA,NA,NA,129
2020-08-23,7,limanowski,397,7,167,0,253,25,0,0,NA,NA,NA,NA,NA,NA,NA,119
2020-08-23,8,miechowski,27,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,15
2020-08-23,9,myślenicki,252,0,199,0,136,20,0,0,NA,NA,NA,NA,NA,NA,NA,96
2020-08-23,10,nowosądecki,1077,8,281,7,1070,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-23,11,nowotarski,407,3,76,2,209,46,0,0,NA,NA,NA,NA,NA,NA,NA,150
2020-08-23,12,olkuski,41,0,19,3,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,29
2020-08-23,13,oświęcimski,332,6,153,2,169,16,0,0,NA,NA,NA,NA,NA,NA,NA,145
2020-08-23,14,proszowicki,30,2,13,NA,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,16
2020-08-23,15,suski,249,2,206,0,150,2,0,0,NA,NA,NA,NA,NA,NA,NA,97
2020-08-23,16,tarnowski,251,7,112,6,147,3,56,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-23,17,tatrzański,232,2,102,2,156,13,0,0,NA,NA,NA,NA,NA,NA,NA,61
2020-08-23,18,wadowicki,213,4,112,0,152,7,0,0,NA,NA,NA,NA,NA,NA,NA,54
2020-08-23,19,wielicki,241,5,131,1,204,9,0,0,NA,NA,NA,NA,NA,NA,NA,27
2020-08-23,20,m. Kraków,1221,22,420,28,274,118,0,0,NA,NA,NA,NA,NA,NA,NA,801
2020-08-23,21,m. Nowy Sącz,436,7,69,3,432,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-23,22,m. Tarnów,56,0,17,8,19,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-24,1,bocheński,425,28,193,3,117,13,240,0,NA,NA,NA,NA,NA,NA,NA,52
2020-08-24,2,brzeski,116,2,68,3,21,50,0,2,NA,NA,NA,NA,NA,NA,NA,40
2020-08-24,3,chrzanowski,62,0,47,1,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,35
2020-08-24,4,dąbrowski,35,0,18,2,32,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-24,5,gorlicki,109,2,19,2,74,5,0,0,NA,NA,NA,NA,NA,NA,NA,28
2020-08-24,6,krakowski,240,3,100,4,81,24,0,0,NA,NA,NA,NA,NA,NA,NA,131
2020-08-24,7,limanowski,411,7,167,0,267,25,0,0,NA,NA,NA,NA,NA,NA,NA,119
2020-08-24,8,miechowski,27,0,15,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,15
2020-08-24,9,myślenicki,252,0,199,0,136,20,0,0,NA,NA,NA,NA,NA,NA,NA,96
2020-08-24,10,nowosądecki,1080,8,302,7,1073,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-24,11,nowotarski,407,3,80,2,209,46,0,0,NA,NA,NA,NA,NA,NA,NA,150
2020-08-24,12,olkuski,41,0,19,3,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,29
2020-08-24,13,oświęcimski,337,6,153,2,171,16,0,0,NA,NA,NA,NA,NA,NA,NA,148
2020-08-24,14,proszowicki,30,2,13,0,5,7,2,0,NA,NA,NA,NA,NA,NA,NA,16
2020-08-24,15,suski,249,2,206,0,150,2,0,0,NA,NA,NA,NA,NA,NA,NA,97
2020-08-24,16,tarnowski,251,7,112,6,147,3,56,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-24,17,tatrzański,236,2,107,2,158,13,0,0,NA,NA,NA,NA,NA,NA,NA,63
2020-08-24,18,wadowicki,218,4,112,0,153,7,0,0,NA,NA,NA,NA,NA,NA,NA,58
2020-08-24,19,wielicki,244,5,133,1,206,9,0,0,NA,NA,NA,NA,NA,NA,NA,28
2020-08-24,20,m. Kraków,1233,22,420,28,275,119,0,0,NA,NA,NA,NA,NA,NA,NA,811
2020-08-24,21,m. Nowy Sącz,438,7,72,3,434,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-24,22,m. Tarnów,56,0,17,8,19,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-26,1,bocheński,431,28,214,3,121,13,240,0,NA,NA,NA,NA,NA,NA,NA,54
2020-08-26,2,brzeski,133,2,68,3,23,50,0,2,NA,NA,NA,NA,NA,NA,NA,55
2020-08-26,3,chrzanowski,64,0,47,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
2020-08-26,4,dąbrowski,41,0,19,2,33,1,0,0,NA,NA,NA,NA,NA,NA,NA,5
2020-08-26,5,gorlicki,116,2,20,2,79,5,0,0,NA,NA,NA,NA,NA,NA,NA,30
2020-08-26,6,krakowski,255,3,108,4,84,24,0,0,NA,NA,NA,NA,NA,NA,NA,143
2020-08-26,7,limanowski,430,7,182,0,269,25,0,0,NA,NA,NA,NA,NA,NA,NA,136
2020-08-26,8,miechowski,31,0,15,0,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,15
2020-08-26,9,myślenicki,256,0,206,0,136,20,0,0,NA,NA,NA,NA,NA,NA,NA,100
2020-08-26,10,nowosądecki,1102,12,367,7,1095,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-26,11,nowotarski,453,5,90,2,234,50,0,0,NA,NA,NA,NA,NA,NA,NA,167
2020-08-26,12,olkuski,46,0,20,3,2,8,0,0,NA,NA,NA,NA,NA,NA,NA,33
2020-08-26,13,oświęcimski,344,6,194,2,173,16,0,0,NA,NA,NA,NA,NA,NA,NA,153
2020-08-26,14,proszowicki,30,2,14,0,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,16
2020-08-26,15,suski,251,2,210,0,150,2,0,0,NA,NA,NA,NA,NA,NA,NA,99
2020-08-26,16,tarnowski,261,7,114,6,153,3,56,0,NA,NA,NA,NA,NA,NA,NA,43
2020-08-26,17,tatrzański,246,2,114,2,160,13,0,0,NA,NA,NA,NA,NA,NA,NA,71
2020-08-26,18,wadowicki,221,5,131,0,153,7,0,0,NA,NA,NA,NA,NA,NA,NA,61
2020-08-26,19,wielicki,252,5,134,1,210,9,0,0,NA,NA,NA,NA,NA,NA,NA,32
2020-08-26,20,m. Kraków,1297,24,478,28,287,119,0,0,NA,NA,NA,NA,NA,NA,NA,863
2020-08-26,21,m. Nowy Sącz,439,7,100,3,435,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-26,22,m. Tarnów,57,0,21,8,20,3,0,0,NA,NA,NA,NA,NA,NA,NA,26
2020-08-27,1,bocheński,431,29,223,3,122,13,240,0,NA,NA,NA,NA,NA,NA,NA,53
2020-08-27,2,brzeski,139,2,68,3,28,50,0,2,NA,NA,NA,NA,NA,NA,NA,56
2020-08-27,3,chrzanowski,65,0,48,1,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-27,4,dąbrowski,41,0,21,2,33,1,0,0,NA,NA,NA,NA,NA,NA,NA,5
2020-08-27,5,gorlicki,119,2,20,2,80,5,0,0,NA,NA,NA,NA,NA,NA,NA,32
2020-08-27,6,krakowski,274,3,109,4,85,24,0,0,NA,NA,NA,NA,NA,NA,NA,161
2020-08-27,7,limanowski,436,7,192,0,269,25,0,0,NA,NA,NA,NA,NA,NA,NA,142
2020-08-27,8,miechowski,35,0,17,0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,17
2020-08-27,9,myślenicki,260,0,210,0,137,20,0,0,NA,NA,NA,NA,NA,NA,NA,103
2020-08-27,10,nowosądecki,1168,13,375,7,1161,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-27,11,nowotarski,475,6,99,2,248,52,0,0,NA,NA,NA,NA,NA,NA,NA,173
2020-08-27,12,olkuski,47,0,23,3,3,8,0,0,NA,NA,NA,NA,NA,NA,NA,33
2020-08-27,13,oświęcimski,349,6,204,2,175,16,0,0,NA,NA,NA,NA,NA,NA,NA,156
2020-08-27,14,proszowicki,30,2,14,0,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,16
2020-08-27,15,suski,253,2,210,0,150,3,0,0,NA,NA,NA,NA,NA,NA,NA,100
2020-08-27,16,tarnowski,262,7,118,6,153,3,56,0,NA,NA,NA,NA,NA,NA,NA,44
2020-08-27,17,tatrzański,252,2,117,2,164,13,0,0,NA,NA,NA,NA,NA,NA,NA,73
2020-08-27,18,wadowicki,230,5,134,0,158,7,0,0,NA,NA,NA,NA,NA,NA,NA,65
2020-08-27,19,wielicki,258,5,136,1,210,9,0,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-27,20,m. Kraków,1354,24,502,28,306,119,0,0,NA,NA,NA,NA,NA,NA,NA,901
2020-08-27,21,m. Nowy Sącz,451,7,104,3,447,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-27,22,m. Tarnów,60,0,21,8,20,3,0,0,NA,NA,NA,NA,NA,NA,NA,29
2020-08-28,1,bocheński,431,29,227,3,121,13,240,0,NA,NA,NA,NA,NA,NA,NA,54
2020-08-28,2,brzeski,143,2,68,3,29,50,0,2,NA,NA,NA,NA,NA,NA,NA,59
2020-08-28,3,chrzanowski,66,0,50,1,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-28,4,dąbrowski,43,0,22,2,34,1,0,0,NA,NA,NA,NA,NA,NA,NA,6
2020-08-28,5,gorlicki,122,2,31,2,80,5,0,0,NA,NA,NA,NA,NA,NA,NA,35
2020-08-28,6,krakowski,278,3,113,4,85,24,0,0,NA,NA,NA,NA,NA,NA,NA,165
2020-08-28,7,limanowski,452,7,207,0,285,25,0,0,NA,NA,NA,NA,NA,NA,NA,142
2020-08-28,8,miechowski,36,0,17,0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,18
2020-08-28,9,myślenicki,269,0,213,0,144,20,0,0,NA,NA,NA,NA,NA,NA,NA,105
2020-08-28,10,nowosądecki,1177,13,375,7,1170,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-28,11,nowotarski,505,7,104,2,254,62,0,0,NA,NA,NA,NA,NA,NA,NA,187
2020-08-28,12,olkuski,50,0,23,3,4,8,0,0,NA,NA,NA,NA,NA,NA,NA,35
2020-08-28,13,oświęcimski,354,6,209,2,180,16,0,0,NA,NA,NA,NA,NA,NA,NA,156
2020-08-28,14,proszowicki,31,2,15,0,5,7,2,0,NA,NA,NA,NA,NA,NA,NA,17
2020-08-28,15,suski,253,2,214,0,150,3,0,0,NA,NA,NA,NA,NA,NA,NA,100
2020-08-28,16,tarnowski,264,7,124,6,155,3,56,0,NA,NA,NA,NA,NA,NA,NA,44
2020-08-28,17,tatrzański,254,2,123,2,164,13,0,0,NA,NA,NA,NA,NA,NA,NA,75
2020-08-28,18,wadowicki,238,6,136,0,164,7,0,0,NA,NA,NA,NA,NA,NA,NA,67
2020-08-28,19,wielicki,258,5,137,1,210,9,0,0,NA,NA,NA,NA,NA,NA,NA,38
2020-08-28,20,m. Kraków,1384,24,528,28,320,119,0,0,NA,NA,NA,NA,NA,NA,NA,917
2020-08-28,21,m. Nowy Sącz,460,9,104,3,456,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-28,22,m. Tarnów,60,0,22,8,20,3,0,0,NA,NA,NA,NA,NA,NA,NA,29
2020-08-29,1,bocheński,431,29,245,3,121,13,240,0,NA,NA,NA,NA,NA,NA,NA,54
2020-08-29,2,brzeski,143,2,68,3,29,50,0,2,NA,NA,NA,NA,NA,NA,NA,59
2020-08-29,3,chrzanowski,67,0,50,1,26,1,0,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-29,4,dąbrowski,44,0,24,2,35,1,0,0,NA,NA,NA,NA,NA,NA,NA,6
2020-08-29,5,gorlicki,123,2,35,2,80,5,0,0,NA,NA,NA,NA,NA,NA,NA,36
2020-08-29,6,krakowski,287,3,122,5,87,24,0,0,NA,NA,NA,NA,NA,NA,NA,171
2020-08-29,7,limanowski,470,7,215,0,285,25,0,0,NA,NA,NA,NA,NA,NA,NA,160
2020-08-29,8,miechowski,36,0,18,0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,18
2020-08-29,9,myślenicki,272,0,217,0,147,20,0,0,NA,NA,NA,NA,NA,NA,NA,105
2020-08-29,10,nowosądecki,1182,13,425,7,1175,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-29,11,nowotarski,522,7,122,2,258,66,0,0,NA,NA,NA,NA,NA,NA,NA,196
2020-08-29,12,olkuski,53,0,26,4,4,8,0,0,NA,NA,NA,NA,NA,NA,NA,37
2020-08-29,13,oświęcimski,359,6,212,2,183,16,0,0,NA,NA,NA,NA,NA,NA,NA,158
2020-08-29,14,proszowicki,31,2,15,0,5,7,2,0,NA,NA,NA,NA,NA,NA,NA,17
2020-08-29,15,suski,254,2,217,0,150,3,0,0,NA,NA,NA,NA,NA,NA,NA,101
2020-08-29,16,tarnowski,271,8,127,6,162,3,56,0,NA,NA,NA,NA,NA,NA,NA,44
2020-08-29,17,tatrzański,254,2,123,2,164,13,0,0,NA,NA,NA,NA,NA,NA,NA,75
2020-08-29,18,wadowicki,254,6,141,0,165,16,0,0,NA,NA,NA,NA,NA,NA,NA,73
2020-08-29,19,wielicki,261,5,138,1,210,9,0,0,NA,NA,NA,NA,NA,NA,NA,41
2020-08-29,20,m. Kraków,1417,24,552,28,331,119,0,0,NA,NA,NA,NA,NA,NA,NA,939
2020-08-29,21,m. Nowy Sącz,464,9,119,3,460,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-29,22,m. Tarnów,61,0,22,8,20,3,0,0,NA,NA,NA,NA,NA,NA,NA,30
2020-08-30,1,bocheński,434,29,245,3,123,13,240,0,NA,NA,NA,NA,NA,NA,NA,55
2020-08-30,2,brzeski,143,2,68,3,29,50,0,2,NA,NA,NA,NA,NA,NA,NA,59
2020-08-30,3,chrzanowski,68,0,50,1,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-30,4,dąbrowski,44,0,24,2,35,1,0,0,NA,NA,NA,NA,NA,NA,NA,6
2020-08-30,5,gorlicki,128,2,35,2,81,5,0,0,NA,NA,NA,NA,NA,NA,NA,40
2020-08-30,6,krakowski,303,3,123,5,90,24,0,0,NA,NA,NA,NA,NA,NA,NA,184
2020-08-30,7,limanowski,483,7,219,0,289,25,0,0,NA,NA,NA,NA,NA,NA,NA,169
2020-08-30,8,miechowski,37,0,18,0,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,19
2020-08-30,9,myślenicki,274,0,225,0,147,20,0,0,NA,NA,NA,NA,NA,NA,NA,107
2020-08-30,10,nowosądecki,1190,13,480,7,1183,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-30,11,nowotarski,538,7,136,2,263,68,0,0,NA,NA,NA,NA,NA,NA,NA,205
2020-08-30,12,olkuski,58,0,26,4,7,8,0,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-30,13,oświęcimski,365,6,216,2,188,16,0,0,NA,NA,NA,NA,NA,NA,NA,159
2020-08-30,14,proszowicki,33,2,15,NA,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,18
2020-08-30,15,suski,255,2,217,0,150,3,0,0,NA,NA,NA,NA,NA,NA,NA,102
2020-08-30,16,tarnowski,271,8,127,6,162,3,56,0,NA,NA,NA,NA,NA,NA,NA,44
2020-08-30,17,tatrzański,262,2,148,2,166,13,0,0,NA,NA,NA,NA,NA,NA,NA,81
2020-08-30,18,wadowicki,259,6,141,0,166,16,0,0,NA,NA,NA,NA,NA,NA,NA,77
2020-08-30,19,wielicki,266,5,139,1,215,9,0,0,NA,NA,NA,NA,NA,NA,NA,41
2020-08-30,20,m. Kraków,1459,24,564,28,337,119,0,0,NA,NA,NA,NA,NA,NA,NA,975
2020-08-30,21,m. Nowy Sącz,476,9,136,3,472,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
